#Operon 	Genes in Operon
1514 	[('HCP21_1381', 3, 323, '-', '2099453754'), ('HCP21_10321', 1, 645, '-', '2099453755'), ('HCP21_1855', 2, 370, '-', '2099453756')]
1515 	[('HCP21_7725', 55, 258, '+', '2099453757'), ('HCP21_7725', 255, 314, '+', '2099453758'), ('HCP21_4948', 90, 542, '+', '2099453759')]
1516 	[('HCP21_7748', 1, 117, '+', '2099453763'), ('HCP21_7748', 114, 344, '+', '2099453764'), ('HCP21_9516', 2, 496, '+', '2099453765')]
1517 	[('HCP21_1832', 3, 359, '-', '2099453766'), ('HCP21_4118', 3, 851, '-', '2099453767')]
1518 	[('HCP21_8736', 1, 330, '+', '2099453770'), ('HCP21_8736', 311, 769, '+', '2099453771')]
1519 	[('HCP21_8676', 17, 373, '-', '2099453772'), ('HCP21_5025', 1, 1533, '-', '2099453773'), ('HCP21_4154', 61, 471, '-', '2099453774'), ('HCP21_9371', 2, 232, '-', '2099453775'), ('HCP21_5952', 250, 333, '-', '2099453776')]
1520 	[('HCP21_3735', 3, 299, '+', '2099453779'), ('HCP21_8950', 2, 364, '+', '2099453780')]
1521 	[('HCP21_6112', 140, 256, '-', '2099453781'), ('HCP21_9223', 1, 87, '-', '2099453782')]
1522 	[('HCP21_4483', 4, 498, '-', '2099453789'), ('HCP21_6392', 2, 94, '-', '2099453790'), ('HCP21_6392', 141, 437, '-', '2099453791')]
1523 	[('HCP21_173_', 3, 119, '+', '2099453792'), ('HCP21_173_', 150, 1199, '+', '2099453793'), ('HCP21_173_', 1196, 2392, '+', '2099453794'), ('HCP21_173_', 2413, 2514, '+', '2099453795')]
1524 	[('HCP21_3293', 40, 354, '-', '2099453796'), ('HCP21_1_1_newblercontig12982', 5, 169, '-', '2099453797')]
1525 	[('HCP21_2_31139', 4, 117, '-', '2099453803'), ('HCP21_2_32639', 3, 124, '-', '2099453804'), ('HCP21_2_35139', 2, 114, '-', '2099453805'), ('HCP21_2_37139', 3, 181, '-', '2099453806'), ('HCP21_2_42241', 2, 111, '-', '2099453807')]
1526 	[('HCP21_2_47241', 20, 127, '+', '2099453808'), ('HCP21_2_58627', 1, 93, '+', '2099453809')]
1527 	[('HCP21_2_82924', 3, 103, '-', '2099453814'), ('HCP21_2_88924', 21, 137, '-', '2099453815')]
1528 	[('HCP21_2_102096', 2, 153, '-', '2099453817'), ('HCP21_2_104096', 3, 188, '-', '2099453818')]
1529 	[('HCP21_2_109695', 4, 81, '+', '2099453819'), ('HCP21_2_110695', 11, 115, '+', '2099453820')]
1530 	[('HCP21_2_114695', 3, 154, '-', '2099453821'), ('HCP21_2_118695', 3, 203, '-', '2099453822')]
1531 	[('HCP21_2_124943', 3, 113, '+', '2099453823'), ('HCP21_2_125943', 1, 123, '+', '2099453824'), ('HCP21_2_127443', 5, 133, '+', '2099453825'), ('HCP21_2_132943', 59, 184, '+', '2099453826')]
1532 	[('HCP21_5444', 807, 1037, '+', '2099453834'), ('HCP21_3345', 2, 205, '+', '2099453835'), ('HCP21_3345', 231, 491, '+', '2099453836'), ('HCP21_6819', 2, 97, '+', '2099453837')]
1533 	[('HCP21_8557', 27, 401, '-', '2099453839'), ('HCP21_4888', 3, 308, '-', '2099453840'), ('HCP21_3732', 2, 106, '-', '2099453841'), ('HCP21_1753', 1, 345, '-', '2099453842')]
1534 	[('HCP21_1281', 2, 397, '+', '2099453843'), ('HCP21_432_', 3, 341, '+', '2099453844')]
1535 	[('HCP21_2509', 473, 898, '+', '2099453846'), ('HCP21_2509', 920, 1099, '+', '2099453847'), ('HCP21_6184', 65, 565, '+', '2099453848')]
1536 	[('HCP21_4206', 3, 797, '-', '2099453849'), ('HCP21_6942', 3, 518, '-', '2099453850'), ('HCP21_5291', 1, 999, '-', '2099453851')]
1537 	[('HCP21_66__', 1, 2814, '-', '2099453853'), ('HCP21_4148', 2, 520, '-', '2099453854'), ('HCP21_4148', 517, 813, '-', '2099453855')]
1538 	[('HCP21_2_131944', 9, 204, '+', '2099453856'), ('HCP21_9935', 3, 89, '+', '2099453857')]
1539 	[('HCP21_2133', 2, 433, '+', '2099453859'), ('HCP21_9592', 2, 322, '+', '2099453860')]
1540 	[('HCP21_1397', 1, 384, '-', '2099453861'), ('HCP21_8770', 1, 438, '-', '2099453862'), ('HCP21_7643', 51, 185, '-', '2099453863')]
1541 	[('HCP21_4921', 329, 559, '-', '2099453866'), ('HCP21_6138', 1, 390, '-', '2099453867'), ('HCP21_8964', 55, 642, '-', '2099453868'), ('HCP21_4235', 2, 334, '-', '2099453869')]
1542 	[('HCP21_4000', 474, 629, '+', '2099453871'), ('HCP21_2955', 3, 62, '+', '2099453872')]
1543 	[('HCP21_249_', 2, 307, '-', '2099453874'), ('HCP21_10055', 139, 330, '-', '2099453875')]
1544 	[('HCP21_10055', 554, 835, '-', '2099453876'), ('HCP21_10055', 839, 1081, '-', '2099453877')]
1545 	[('HCP21_127_', 3, 410, '+', '2099453878'), ('HCP21_127_', 407, 1888, '+', '2099453879')]
1546 	[('HCP21_127_', 2027, 2527, '+', '2099453880'), ('HCP21_127_', 2515, 2883, '+', '2099453881'), ('HCP21_2984', 1, 843, '+', '2099453882')]
1547 	[('HCP21_2709', 2, 376, '-', '2099453885'), ('HCP21_6742', 1, 465, '-', '2099453886'), ('HCP21_3497', 3, 217, '-', '2099453887')]
1548 	[('HCP21_7922', 37, 387, '+', '2099453888'), ('HCP21_4553', 2, 460, '+', '2099453889')]
1549 	[('HCP21_10782', 2, 478, '-', '2099453890'), ('HCP21_6778', 1, 435, '-', '2099453891'), ('HCP21_5139', 46, 258, '-', '2099453892')]
1550 	[('HCP21_6378', 3, 383, '+', '2099453894'), ('HCP21_7916', 2, 535, '+', '2099453895')]
1551 	[('HCP21_3081', 2, 481, '-', '2099453896'), ('HCP21_9857', 39, 1160, '-', '2099453897')]
1552 	[('HCP21_6763', 2, 493, '+', '2099453898'), ('HCP21_10097', 80, 913, '+', '2099453899'), ('HCP21_4253', 3, 305, '+', '2099453900')]
1553 	[('HCP21_5423', 559, 618, '+', '2099453901'), ('HCP21_1499', 3, 371, '+', '2099453902')]
1554 	[('HCP21_83__', 828, 1904, '+', '2099453906'), ('HCP21_2971', 32, 532, '+', '2099453907'), ('HCP21_5028', 106, 303, '+', '2099453908')]
1555 	[('HCP21_1679', 53, 439, '-', '2099453909'), ('HCP21_2557', 55, 351, '-', '2099453910'), ('HCP21_10462', 34, 882, '-', '2099453911'), ('HCP21_2_9386', 1, 77, '-', '2099453912')]
1556 	[('HCP21_2_10386', 3, 167, '+', '2099453913'), ('HCP21_2_12386', 7, 189, '+', '2099453914')]
1557 	[('HCP21_2_12886', 3, 209, '-', '2099453915'), ('HCP21_2_16219', 3, 104, '-', '2099453916'), ('HCP21_2_30444', 3, 112, '-', '2099453917'), ('HCP21_2_32444', 2, 123, '-', '2099453918'), ('HCP21_2_34944', 3, 113, '-', '2099453919'), ('HCP21_2_42546', 15, 100, '-', '2099453920')]
1558 	[('HCP21_2_44046', 3, 116, '+', '2099453921'), ('HCP21_2_45046', 13, 123, '+', '2099453922')]
1559 	[('HCP21_2_47046', 3, 134, '-', '2099453923'), ('HCP21_2_50046', 41, 160, '-', '2099453924')]
1560 	[('HCP21_2_54546', 2, 216, '-', '2099453926'), ('HCP21_2_65932', 3, 137, '-', '2099453927')]
1561 	[('HCP21_2_66432', 4, 165, '+', '2099453928'), ('HCP21_2_66932', 3, 167, '+', '2099453929'), ('HCP21_2_78075', 61, 153, '+', '2099453930'), ('HCP21_2_79075', 5, 172, '+', '2099453931')]
1562 	[('HCP21_2_86229', 1, 117, '+', '2099453933'), ('HCP21_2_88729', 3, 137, '+', '2099453934')]
1563 	[('HCP21_2_125748', 3, 122, '+', '2099453938'), ('HCP21_2_129748', 2, 160, '+', '2099453939'), ('HCP21_2_148427', 40, 216, '+', '2099453940'), ('HCP21_2_152280', 13, 102, '+', '2099453941'), ('HCP21_2_160780', 3, 176, '+', '2099453942')]
1564 	[('HCP21_4422', 778, 1452, '+', '2099453944'), ('HCP21_5502', 84, 539, '+', '2099453945'), ('HCP21_4839', 7, 249, '+', '2099453946'), ('HCP21_3678', 3, 362, '+', '2099453947'), ('HCP21_300_', 3, 497, '+', '2099453948'), ('HCP21_5966', 2, 652, '+', '2099453949'), ('HCP21_6580', 3, 431, '+', '2099453950')]
1565 	[('HCP21_3828', 3, 425, '-', '2099453951'), ('HCP21_586_', 1, 315, '-', '2099453952')]
1566 	[('HCP21_7006', 1, 1443, '+', '2099453953'), ('HCP21_10666', 1, 153, '+', '2099453954')]
1567 	[('HCP21_5349', 2, 526, '-', '2099453955'), ('HCP21_1293', 3, 314, '-', '2099453956'), ('HCP21_4919', 1, 525, '-', '2099453957'), ('HCP21_1612', 1, 384, '-', '2099453958')]
1568 	[('HCP21_1648', 20, 310, '-', '2099453960'), ('HCP21_9528', 3, 467, '-', '2099453961')]
1569 	[('HCP21_7070', 1, 312, '+', '2099453962'), ('HCP21_9327', 3, 371, '+', '2099453963')]
1570 	[('HCP21_2_26917', 39, 221, '+', '2099453967'), ('HCP21_2_33142', 4, 123, '+', '2099453968')]
1571 	[('HCP21_2_38142', 1, 207, '+', '2099453970'), ('HCP21_2_41744', 2, 109, '+', '2099453971'), ('HCP21_2_43744', 5, 118, '+', '2099453972')]
1572 	[('HCP21_2_49744', 8, 157, '-', '2099453973'), ('HCP21_2_53244', 3, 151, '-', '2099453974')]
1573 	[('HCP21_2_54744', 2, 219, '-', '2099453976'), ('HCP21_2_55744', 2, 240, '-', '2099453977'), ('HCP21_2_67130', 2, 177, '-', '2099453978'), ('HCP21_2_69773', 2, 102, '-', '2099453979'), ('HCP21_2_79773', 6, 149, '-', '2099453980')]
1574 	[('HCP21_2_80273', 2, 178, '+', '2099453981'), ('HCP21_2_82427', 3, 86, '+', '2099453982'), ('HCP21_2_91927', 91, 183, '+', '2099453983'), ('HCP21_2_92427', 1, 165, '+', '2099453984'), ('HCP21_2_93427', 30, 185, '+', '2099453985')]
1575 	[('HCP21_2_96099', 3, 109, '-', '2099453986'), ('HCP21_2_107698', 2, 102, '-', '2099453987')]
1576 	[('HCP21_2_125946', 3, 124, '-', '2099453989'), ('HCP21_2_135125', 2, 105, '-', '2099453990'), ('HCP21_2_137125', 3, 115, '-', '2099453991')]
1577 	[('HCP21_2_144125', 3, 161, '-', '2099453993'), ('HCP21_2_147625', 9, 203, '-', '2099453994')]
1578 	[('HCP21_2_159478', 2, 153, '-', '2099453996'), ('HCP21_2_162478', 3, 224, '-', '2099453997')]
1579 	[('HCP21_9543', 3, 380, '+', '2099453998'), ('HCP21_8118', 38, 352, '+', '2099453999')]
1580 	[('HCP21_10255', 3, 137, '-', '2099454000'), ('HCP21_10255', 175, 468, '-', '2099454001'), ('HCP21_583_', 112, 366, '-', '2099454002')]
1581 	[('HCP21_4756', 59, 466, '+', '2099454003'), ('HCP21_4038', 1, 318, '+', '2099454004'), ('HCP21_8819', 2, 421, '+', '2099454005'), ('HCP21_1697', 3, 365, '+', '2099454006')]
1582 	[('HCP21_6661', 2, 394, '+', '2099454012'), ('HCP21_8460', 55, 327, '+', '2099454013'), ('HCP21_8921', 5, 580, '+', '2099454014')]
1583 	[('HCP21_10110', 1, 270, '+', '2099454016'), ('HCP21_10110', 212, 508, '+', '2099454017')]
1584 	[('HCP21_6124', 3, 233, '+', '2099454019'), ('HCP21_10008', 1, 369, '+', '2099454020'), ('HCP21_5272', 1, 351, '+', '2099454021'), ('HCP21_4082', 3, 851, '+', '2099454022'), ('HCP21_1_1_newblercontig07392', 3, 236, '+', '2099454023'), ('HCP21_1_1_newblercontig13518', 2, 154, '+', '2099454024')]
1585 	[('HCP21_2_4085', 2, 114, '-', '2099454027'), ('HCP21_2_11585', 3, 148, '-', '2099454028')]
1586 	[('HCP21_2_14085', 12, 167, '-', '2099454030'), ('HCP21_2_18418', 3, 112, '-', '2099454031')]
1587 	[('HCP21_2_19918', 1, 120, '+', '2099454032'), ('HCP21_2_24418', 1, 168, '+', '2099454033')]
1588 	[('HCP21_2_27643', 2, 60, '-', '2099454034'), ('HCP21_2_28143', 3, 103, '-', '2099454035'), ('HCP21_2_32643', 3, 124, '-', '2099454036'), ('HCP21_2_37143', 2, 183, '-', '2099454037')]
1589 	[('HCP21_2_48245', 4, 138, '+', '2099454038'), ('HCP21_2_68631', 81, 209, '+', '2099454039')]
1590 	[('HCP21_2_73774', 2, 117, '-', '2099454040'), ('HCP21_2_77774', 3, 151, '-', '2099454041')]
1591 	[('HCP21_2_88428', 2, 132, '-', '2099454043'), ('HCP21_2_98600', 4, 117, '-', '2099454044'), ('HCP21_2_103100', 3, 169, '-', '2099454045'), ('HCP21_2_112199', 2, 129, '-', '2099454046')]
1592 	[('HCP21_2_125447', 3, 119, '+', '2099454047'), ('HCP21_2_129447', 61, 153, '+', '2099454048')]
1593 	[('HCP21_2_132447', 48, 194, '-', '2099454049'), ('HCP21_2_132947', 18, 221, '-', '2099454050')]
1594 	[('HCP21_8851', 3, 311, '-', '2099454056'), ('HCP21_8312', 33, 293, '-', '2099454057')]
1595 	[('HCP21_18__', 2078, 2662, '-', '2099454059'), ('HCP21_18__', 2676, 3947, '-', '2099454060')]
1596 	[('HCP21_18__', 4026, 4286, '-', '2099454061'), ('HCP21_18__', 4307, 4618, '-', '2099454062'), ('HCP21_1439', 3, 437, '-', '2099454063')]
1597 	[('HCP21_5713', 2, 76, '-', '2099454071'), ('HCP21_5713', 73, 321, '-', '2099454072')]
1598 	[('HCP21_8818', 1, 207, '+', '2099454073'), ('HCP21_8818', 252, 395, '+', '2099454074')]
1599 	[('HCP21_6061', 146, 541, '-', '2099454075'), ('HCP21_6061', 573, 656, '-', '2099454076'), ('HCP21_10724', 304, 546, '-', '2099454077')]
1600 	[('HCP21_3988', 85, 633, '+', '2099454081'), ('HCP21_3288', 1, 351, '+', '2099454082')]
1601 	[('HCP21_7254', 241, 594, '+', '2099454084'), ('HCP21_3130', 2, 838, '+', '2099454085'), ('HCP21_719_', 3, 545, '+', '2099454086')]
1602 	[('HCP21_1_1_newblercontig06206', 167, 247, '-', '2099454087'), ('HCP21_1_1_newblercontig15606', 3, 118, '-', '2099454088'), ('HCP21_1_1_newblercontig16178', 37, 198, '-', '2099454089'), ('HCP21_2_20419', 3, 124, '-', '2099454090'), ('HCP21_2_21919', 2, 135, '-', '2099454091'), ('HCP21_2_26419', 3, 217, '-', '2099454092')]
1603 	[('HCP21_2_42246', 1, 111, '+', '2099454093'), ('HCP21_2_43746', 4, 117, '+', '2099454094')]
1604 	[('HCP21_2_49246', 9, 152, '+', '2099454096'), ('HCP21_2_52746', 3, 182, '+', '2099454097')]
1605 	[('HCP21_2_53746', 1, 204, '+', '2099454099'), ('HCP21_2_55246', 3, 230, '+', '2099454100')]
1606 	[('HCP21_2_63132', 3, 127, '-', '2099454101'), ('HCP21_2_63632', 2, 132, '-', '2099454102'), ('HCP21_2_64132', 3, 128, '-', '2099454103'), ('HCP21_2_71775', 9, 110, '-', '2099454104'), ('HCP21_2_72275', 4, 99, '-', '2099454105'), ('HCP21_2_79775', 2, 186, '-', '2099454106'), ('HCP21_2_80775', 9, 209, '-', '2099454107')]
1607 	[('HCP21_2_85429', 1, 114, '+', '2099454108'), ('HCP21_2_87929', 22, 129, '+', '2099454109')]
1608 	[('HCP21_2_93429', 124, 234, '-', '2099454110'), ('HCP21_2_105601', 3, 238, '-', '2099454111')]
1609 	[('HCP21_2_107200', 2, 106, '+', '2099454112'), ('HCP21_2_112200', 3, 131, '+', '2099454113'), ('HCP21_2_114700', 3, 152, '+', '2099454114'), ('HCP21_2_119700', 1, 237, '+', '2099454115')]
1610 	[('HCP21_2_129448', 6, 158, '-', '2099454116'), ('HCP21_2_135127', 2, 105, '-', '2099454117'), ('HCP21_2_137627', 2, 114, '-', '2099454118'), ('HCP21_2_151480', 3, 98, '-', '2099454119'), ('HCP21_2_156980', 23, 125, '-', '2099454120')]
1611 	[('HCP21_2_160480', 3, 170, '+', '2099454121'), ('HCP21_2_161480', 1, 189, '+', '2099454122'), ('HCP21_6257', 1, 563, '+', '2099454123'), ('HCP21_4969', 1, 612, '+', '2099454124'), ('HCP21_8539', 26, 295, '+', '2099454125')]
1612 	[('HCP21_9702', 2, 61, '-', '2099454126'), ('HCP21_9702', 58, 234, '-', '2099454127')]
1613 	[('HCP21_9483', 28, 417, '+', '2099454128'), ('HCP21_7333', 103, 444, '+', '2099454129')]
1614 	[('HCP21_6159', 1, 309, '-', '2099454130'), ('HCP21_410_', 18, 563, '-', '2099454131')]
1615 	[('HCP21_9520', 1, 201, '+', '2099454134'), ('HCP21_8991', 2, 1432, '+', '2099454135'), ('HCP21_4210', 3, 302, '+', '2099454136'), ('HCP21_8096', 3, 926, '+', '2099454137'), ('HCP21_6382', 2, 283, '+', '2099454138')]
1616 	[('HCP21_10408', 3, 329, '-', '2099454139'), ('HCP21_10094', 60, 464, '-', '2099454140'), ('HCP21_2527', 46, 348, '-', '2099454141')]
1617 	[('HCP21_4645', 59, 265, '-', '2099454143'), ('HCP21_542_', 5, 362, '-', '2099454144')]
1618 	[('HCP21_10317', 53, 442, '-', '2099454146'), ('HCP21_4419', 34, 522, '-', '2099454147')]
1619 	[('HCP21_2225', 156, 323, '+', '2099454148'), ('HCP21_10589', 1, 387, '+', '2099454149'), ('HCP21_7390', 3, 1691, '+', '2099454150'), ('HCP21_7920', 2, 760, '+', '2099454151'), ('HCP21_4367', 1, 420, '+', '2099454152'), ('HCP21_1603', 3, 98, '+', '2099454153'), ('HCP21_1603', 113, 226, '+', '2099454154'), ('HCP21_10256', 3, 977, '+', '2099454155')]
1620 	[('HCP21_4789', 84, 197, '-', '2099454156'), ('HCP21_4789', 187, 378, '-', '2099454157')]
1621 	[('HCP21_1748', 65, 343, '+', '2099454158'), ('HCP21_6745', 68, 871, '+', '2099454159'), ('HCP21_10618', 7, 366, '+', '2099454160')]
1622 	[('HCP21_9723', 1, 525, '+', '2099454164'), ('HCP21_1529', 3, 350, '+', '2099454165'), ('HCP21_1_1_newblercontig07395', 15, 209, '+', '2099454166')]
1623 	[('HCP21_2_18921', 1, 111, '+', '2099454172'), ('HCP21_2_20921', 5, 127, '+', '2099454173')]
1624 	[('HCP21_2_24421', 3, 167, '+', '2099454175'), ('HCP21_2_24921', 3, 176, '+', '2099454176'), ('HCP21_2_25921', 2, 202, '+', '2099454177')]
1625 	[('HCP21_2_31646', 3, 109, '-', '2099454178'), ('HCP21_2_45248', 2, 126, '-', '2099454179'), ('HCP21_2_47248', 10, 135, '-', '2099454180')]
1626 	[('HCP21_2_47748', 1, 126, '+', '2099454181'), ('HCP21_2_48248', 3, 143, '+', '2099454182'), ('HCP21_2_55248', 62, 208, '+', '2099454183')]
1627 	[('HCP21_2_57634', 3, 101, '-', '2099454184'), ('HCP21_2_59134', 4, 105, '-', '2099454185')]
1628 	[('HCP21_2_63634', 6, 131, '+', '2099454186'), ('HCP21_2_65634', 1, 153, '+', '2099454187'), ('HCP21_2_67134', 3, 179, '+', '2099454188')]
1629 	[('HCP21_2_87931', 2, 106, '+', '2099454192'), ('HCP21_2_90931', 3, 164, '+', '2099454193'), ('HCP21_2_104603', 2, 202, '+', '2099454194'), ('HCP21_2_109702', 3, 116, '+', '2099454195')]
1630 	[('HCP21_2_117702', 1, 195, '+', '2099454197'), ('HCP21_2_125450', 6, 119, '+', '2099454198'), ('HCP21_2_126450', 34, 126, '+', '2099454199'), ('HCP21_2_127450', 3, 107, '+', '2099454200')]
1631 	[('HCP21_2_127950', 3, 140, '-', '2099454201'), ('HCP21_2_135629', 10, 108, '-', '2099454202'), ('HCP21_2_136629', 3, 112, '-', '2099454203'), ('HCP21_2_140629', 3, 133, '-', '2099454204')]
1632 	[('HCP21_2590', 435, 497, '+', '2099454208'), ('HCP21_6529', 2, 838, '+', '2099454209')]
1633 	[('HCP21_6529', 845, 919, '-', '2099454210'), ('HCP21_609_', 2, 142, '-', '2099454211'), ('HCP21_609_', 157, 306, '-', '2099454212'), ('HCP21_7852', 3, 1046, '-', '2099454213')]
1634 	[('HCP21_30__', 791, 1336, '-', '2099454216'), ('HCP21_30__', 1355, 2089, '-', '2099454217'), ('HCP21_7739', 1, 375, '-', '2099454218')]
1635 	[('HCP21_1881', 1, 354, '+', '2099454223'), ('HCP21_5217', 3, 209, '+', '2099454224')]
1636 	[('HCP21_2012', 8, 130, '+', '2099454228'), ('HCP21_6043', 42, 575, '+', '2099454229'), ('HCP21_4347', 93, 1019, '+', '2099454230')]
1637 	[('HCP21_6974', 2, 550, '-', '2099454231'), ('HCP21_3176', 1, 618, '-', '2099454232'), ('HCP21_1696', 3, 302, '-', '2099454233')]
1638 	[('HCP21_3114', 1, 375, '+', '2099454236'), ('HCP21_431_', 3, 368, '+', '2099454237'), ('HCP21_5826', 3, 401, '+', '2099454238')]
1639 	[('HCP21_4403', 57, 320, '-', '2099454245'), ('HCP21_2415', 335, 1093, '-', '2099454246'), ('HCP21_2415', 1097, 1684, '-', '2099454247')]
1640 	[('HCP21_2415', 2513, 3091, '-', '2099454249'), ('HCP21_3444', 169, 339, '-', '2099454250')]
1641 	[('HCP21_858_', 3, 308, '+', '2099454253'), ('HCP21_8132', 92, 490, '+', '2099454254')]
1642 	[('HCP21_10262', 184, 300, '-', '2099454257'), ('HCP21_8987', 83, 790, '-', '2099454258'), ('HCP21_8109', 114, 668, '-', '2099454259')]
1643 	[('HCP21_3168', 21, 233, '+', '2099454260'), ('HCP21_7451', 2, 592, '+', '2099454261')]
1644 	[('HCP21_2_8590', 1, 147, '+', '2099454263'), ('HCP21_2_9590', 2, 157, '+', '2099454264'), ('HCP21_2_38148', 8, 208, '+', '2099454265'), ('HCP21_2_68136', 22, 198, '+', '2099454266'), ('HCP21_2_76279', 3, 137, '+', '2099454267')]
1645 	[('HCP21_2_92933', 3, 215, '-', '2099454270'), ('HCP21_2_93433', 5, 232, '-', '2099454271'), ('HCP21_3750', 32, 175, '-', '2099454272'), ('HCP21_3750', 162, 557, '-', '2099454273')]
1646 	[('HCP21_8337', 3, 263, '+', '2099454274'), ('HCP21_6598', 2, 592, '+', '2099454275')]
1647 	[('HCP21_7535', 392, 535, '-', '2099454277'), ('HCP21_9005', 2, 340, '-', '2099454278'), ('HCP21_7988', 2, 250, '-', '2099454279'), ('HCP21_2815', 3, 458, '-', '2099454280'), ('HCP21_9107', 52, 516, '-', '2099454281')]
1648 	[('HCP21_5833', 62, 1054, '+', '2099454284'), ('HCP21_178_', 1, 285, '+', '2099454285')]
1649 	[('HCP21_178_', 275, 1843, '-', '2099454286'), ('HCP21_178_', 1840, 2604, '-', '2099454287')]
1650 	[('HCP21_178_', 2736, 3041, '+', '2099454288'), ('HCP21_935_', 2, 82, '+', '2099454289')]
1651 	[('HCP21_2915', 63, 344, '-', '2099454293'), ('HCP21_8004', 29, 337, '-', '2099454294'), ('HCP21_7115', 22, 1410, '-', '2099454295'), ('HCP21_5486', 2, 322, '-', '2099454296'), ('HCP21_10796', 62, 796, '-', '2099454297'), ('HCP21_7845', 1, 915, '-', '2099454298'), ('HCP21_7191', 2, 442, '-', '2099454299'), ('HCP21_5615', 2, 76, '-', '2099454300'), ('HCP21_5615', 73, 327, '-', '2099454301'), ('HCP21_5615', 357, 554, '-', '2099454302'), ('HCP21_8602', 50, 628, '-', '2099454303')]
1652 	[('HCP21_1407', 311, 565, '+', '2099454304'), ('HCP21_618_', 1, 438, '+', '2099454305'), ('HCP21_10749', 86, 832, '+', '2099454306'), ('HCP21_4773', 157, 441, '+', '2099454307'), ('HCP21_10707', 101, 532, '+', '2099454308')]
1653 	[('HCP21_2049', 28, 381, '+', '2099454310'), ('HCP21_3286', 185, 424, '+', '2099454311'), ('HCP21_10112', 14, 331, '+', '2099454312')]
1654 	[('HCP21_582_', 2, 310, '+', '2099454315'), ('HCP21_582_', 350, 469, '+', '2099454316')]
1655 	[('HCP21_908_', 76, 333, '-', '2099454319'), ('HCP21_1346', 3, 308, '-', '2099454320'), ('HCP21_6198', 34, 151, '-', '2099454321')]
1656 	[('HCP21_6198', 318, 580, '-', '2099454323'), ('HCP21_9734', 1, 120, '-', '2099454324'), ('HCP21_1742', 34, 351, '-', '2099454325')]
1657 	[('HCP21_1_1_newblercontig16184', 3, 228, '-', '2099454327'), ('HCP21_2_5592', 2, 123, '-', '2099454328')]
1658 	[('HCP21_2_8592', 1, 147, '+', '2099454329'), ('HCP21_2_10092', 60, 164, '+', '2099454330')]
1659 	[('HCP21_2_19925', 3, 113, '-', '2099454331'), ('HCP21_2_21925', 3, 136, '-', '2099454332')]
1660 	[('HCP21_2_25425', 3, 184, '-', '2099454334'), ('HCP21_2_26425', 3, 218, '-', '2099454335')]
1661 	[('HCP21_2_32650', 1, 126, '+', '2099454336'), ('HCP21_2_35150', 3, 149, '+', '2099454337'), ('HCP21_2_41752', 2, 109, '+', '2099454338')]
1662 	[('HCP21_2_45752', 2, 127, '+', '2099454340'), ('HCP21_2_48252', 3, 143, '+', '2099454341'), ('HCP21_2_51752', 5, 166, '+', '2099454342')]
1663 	[('HCP21_2_78781', 28, 168, '+', '2099454344'), ('HCP21_2_79281', 5, 175, '+', '2099454345'), ('HCP21_2_81935', 1, 96, '+', '2099454346'), ('HCP21_2_86435', 2, 118, '+', '2099454347')]
1664 	[('HCP21_2_99607', 2, 126, '-', '2099454348'), ('HCP21_2_103107', 3, 169, '-', '2099454349')]
1665 	[('HCP21_2_113206', 2, 127, '+', '2099454350'), ('HCP21_2_119206', 3, 221, '+', '2099454351'), ('HCP21_2_123454', 4, 111, '+', '2099454352'), ('HCP21_2_130454', 1, 171, '+', '2099454353')]
1666 	[('HCP21_2_139133', 1, 123, '+', '2099454355'), ('HCP21_2_141133', 60, 137, '+', '2099454356')]
1667 	[('HCP21_2_144633', 12, 167, '-', '2099454357'), ('HCP21_2_148133', 2, 213, '-', '2099454358')]
1668 	[('HCP21_2_157986', 11, 136, '-', '2099454360'), ('HCP21_2_160486', 4, 96, '-', '2099454361'), ('HCP21_10161', 34, 345, '-', '2099454362')]
1669 	[('HCP21_3487', 3, 287, '+', '2099454363'), ('HCP21_7623', 8, 262, '+', '2099454364'), ('HCP21_8817', 2, 100, '+', '2099454365')]
