Symbol	Degree	Clustering Coefficient
ELK1	14	0.0769230769231
ELK3	2	1.0
ELK4	2	0.0
ELL	11	0.163636363636
ELL2	7	0.52380952381
ELL3	3	0.333333333333
ELMO1	3	0.666666666667
ELMO2	1	0.0
ELMO3	1	0.0
ELMOD1	1	0.0
ELMOD2	2	1.0
ELN	10	0.0222222222222
ELOF1	3	0.0
ELOVL1	3	0.666666666667
ELOVL4	1	0.0
ELOVL5	1	0.0
ELOVL6	1	0.0
ELP2	10	0.444444444444
ELP3	6	0.6
ELP4	4	1.0
ELSPBP1	13	0.192307692308
ELTD1	2	0.0
EMB	1	0.0
EMB2296	1	0.0
EMC4	1	0.0
EMCN	2	0.0
EMD	71	0.066800804829
EME1	4	0.833333333333
EME2	3	0.333333333333
EMG1	4	0.333333333333
EMILIN1	5	0.0
EMILIN2	1	0.0
EMILIN3	1	0.0
EML1	1	0.0
EML2	3	0.666666666667
EML3	5	0.4
EML4	4	0.5
EMP2	1	0.0
EMR2	2	1.0
EMX1	7	0.0
EMX2	3	0.0
EN1	3	0.333333333333
EN2	1	0.0
ENAH	10	0.266666666667
ENC1	4	0.666666666667
ENDOD1	1	0.0
ENDOG	4	0.5
ENDOV	1	0.0
ENG	7	0.238095238095
ENGASE	1	0.0
ENKUR	1	0.0
ENO1	19	0.169590643275
ENO2	19	0.105263157895
ENO3	3	0.666666666667
ENOPH1	2	0.0
ENOX1	7	0.0
ENOX2	2	0.0
ENPP1	2	0.0
ENPP7	1	0.0
ENSA	6	0.266666666667
ENTHD1	1	0.0
ENTPD4	1	0.0
ENTPD6	2	1.0
ENY2	7	0.666666666667
EOMES	1	0.0
EOS	1	0.0
EP300	306	0.0455749522321
EP400	17	0.529411764706
EPAS1	20	0.178947368421
EPB41	21	0.1
EPB41L1	8	0.0714285714286
EPB41L2	8	0.357142857143
EPB41L3	15	0.2
EPB41L4B	1	0.0
EPB41L5	1	0.0
EPB42	6	0.0
EPB49	5	0.0
EPC1	12	0.363636363636
EPC2	10	0.555555555556
EPCAM	3	0.0
EPHA1	2	0.0
EPHA2	8	0.535714285714
EPHA3	12	0.106060606061
EPHA4	12	0.136363636364
EPHA5	3	0.666666666667
EPHA7	5	0.0
EPHA8	6	0.266666666667
EPHB1	9	0.166666666667
EPHB2	19	0.161764705882
EPHB3	6	0.0
EPHB4	1	0.0
EPHB6	3	0.0
EPHX1	2	1.0
EPM2A	10	0.333333333333
EPM2AIP1	2	0.0
EPN1	20	0.147368421053
EPN2	5	0.4
EPN3	1	0.0
EPO	1	0.0
EPOR	26	0.209230769231
EPPK1	13	0.192307692308
EPRS	16	0.166666666667
EPS15	44	0.106852497096
EPS15L1	8	0.285714285714
EPS8	21	0.0760233918129
EPS8L1	3	0.333333333333
EPS8L2	4	0.166666666667
EPS8L3	2	0.0
EPT1	2	1.0
ERAL1	3	0.333333333333
ERAP1	1	0.0
ERAS	2	0.0
ERBB2	45	0.16057585825
ERBB2IP	28	0.107692307692
ERBB3	28	0.148148148148
ERBB4	26	0.126153846154
ERC1	13	0.217948717949
ERC2	10	0.222222222222
ERCC1	13	0.282051282051
ERCC2	17	0.330882352941
ERCC3	22	0.30303030303
ERCC4	14	0.296703296703
ERCC5	11	0.290909090909
ERCC6	20	0.221052631579
ERCC6L	6	0.333333333333
ERCC8	10	0.555555555556
ERD10	1	0.0
ERD2	1	0.0
EREG	2	0.0
ERF	3	0.666666666667
ERG	7	0.428571428571
ERG6	1	0.0
ERGIC1	2	1.0
ERGIC2	2	0.0
ERGIC3	2	1.0
ERH	23	0.0909090909091
ERI1	3	0.0
ERI3	1	0.0
ERICH1	2	1.0
ERLEC1	1	0.0
ERLIN1	6	0.733333333333
ERLIN2	16	0.308333333333
ERMN	1	0.0
ERMP1	1	0.0
ERN1	11	0.305555555556
ERO1L	4	0.666666666667
ERO1LB	3	0.666666666667
ERP29	2	1.0
ERP44	9	0.166666666667
ERRFI1	4	0.333333333333
ERVW-1	1	0.0
ESCO1	8	0.464285714286
ESCO2	10	0.511111111111
ESD	3	0.666666666667
ESF1	3	0.333333333333
ESM1	1	0.0
ESPL1	4	0.333333333333
ESPNP	1	0.0
ESR1	258	0.0558210784314
ESR2	63	0.157923497268
ESRP1	1	0.0
ESRRA	27	0.111111111111
ESRRB	7	0.333333333333
ESRRG	21	0.157894736842
ESYT1	1	0.0
ESYT2	4	0.5
ETF1	8	0.357142857143
ETFA	8	0.25
ETFB	2	1.0
ETFDH	1	0.0
ETHE1	6	0.4
ETNK1	1	0.0
ETNK2	1	0.0
ETS1	25	0.29
ETS2	16	0.475
ETV1	11	0.290909090909
ETV2	1	0.0
ETV4	7	0.52380952381
ETV5	4	0.5
ETV6	21	0.204678362573
ETV7	3	0.666666666667
EVC2	1	0.0
EVI5	4	0.5
EVI5L	1	0.0
EVL	10	0.0444444444444
EVPL	3	0.666666666667
EVX1	1	0.0
EWSR1	141	0.0161094224924
EXD1	1	0.0
EXD2	1	0.0
EXD3	2	1.0
EXO1	20	0.310526315789
EXOC1	26	0.138461538462
EXOC2	5	0.5
EXOC3	6	0.333333333333
EXOC4	14	0.21978021978
EXOC5	3	0.333333333333
EXOC6	2	1.0
EXOC6B	1	0.0
EXOC7	17	0.139705882353
EXOC8	15	0.238095238095
EXOG	1	0.0
EXOSC1	6	0.466666666667
EXOSC10	15	0.2
EXOSC2	9	0.388888888889
EXOSC3	3	0.666666666667
EXOSC4	12	0.355555555556
EXOSC5	11	0.181818181818
EXOSC6	14	0.175824175824
EXOSC7	6	0.533333333333
EXOSC8	8	0.321428571429
EXOSC9	3	1.0
EXPH5	3	0.666666666667
EXT1	6	0.333333333333
EXT2	21	0.0994152046784
EXTL3	2	0.0
EYA1	2	0.0
EYA2	6	0.0
EYA3	3	0.0
EZH1	10	0.464285714286
EZH2	82	0.0674050632911
EZR	56	0.0943396226415
EcR	1	0.0
Ecsit	2	1.0
Ect2	1	0.0
Eda2r	1	0.0
Edc4	11	0.0363636363636
Eea1	1	0.0
Eed	1	0.0
Efna1	1	0.0
Efs	1	0.0
Egfr	1	0.0
Ehd3	1	0.0
Ehmt1	1	0.0
Eif2ak1	1	0.0
Eif2ak4	2	1.0
Eif2b5	2	0.0
Eif2c2	1	0.0
Eif3a	18	0.483660130719
Eif3l	1	0.0
Eif4a2	1	0.0
Eif4a3	1	0.0
Eif4e	2	0.0
Eif5	1	0.0
Elp3	1	0.0
Enc1	1	0.0
Ep300	6	0.4
Epb4.1l2	1	0.0
Epb4.1l3	1	0.0
Epc1	1	0.0
Epha1	1	0.0
Epha4	1	0.0
Ephb1	1	0.0
Epn1	2	1.0
Epn2	1	0.0
Eps15	10	0.0
Eps15l1	7	0.142857142857
Erbb2	1	0.0
Ercc6l	7	0.238095238095
Erh	26	0.00615384615385
Ern2	1	0.0
Errfi1	1	0.0
Esco1	2	0.0
Espl1	5	0.2
Esr1	2	1.0
Esrrg	2	0.0
Etl4	2	0.0
Etv6	1	0.0
Exoc3	1	0.0
Exoc4	1	0.0
Ezh2	1	0.0
F10	9	0.0555555555556
F11	3	0.0
F11R	7	0.238095238095
F11r	1	0.0
F12	2	0.0
F13A1	12	0.0222222222222
F13B	2	0.0
F2	11	0.0545454545455
F2R	6	0.4
F2RL1	2	0.0
F3	4	0.166666666667
F46F6.2	1	0.0
F5	7	0.0
F7	5	0.0
F8	7	0.047619047619
F8A1	2	0.0
F9	1	0.0
FAAH	1	0.0
FABP1	3	0.0
FABP3	4	0.166666666667
FABP4	10	0.0222222222222
FABP5	4	0.5
FABP9	1	0.0
FADD	40	0.197435897436
FADS1	3	0.333333333333
FADS2	1	0.0
FADS3	1	0.0
FAF1	48	0.0753546099291
FAF2	36	0.115873015873
FAH	2	1.0
FAHD1	2	0.0
FAHD2A	1	0.0
FAIM	1	0.0
FAIM2	1	0.0
FAIM3	3	0.0
FAM101B	4	0.333333333333
FAM103A1	4	0.166666666667
FAM105A	1	0.0
FAM105B	2	1.0
FAM107A	17	0.0514705882353
FAM107B	1	0.0
FAM108A1	1	0.0
FAM108A4P	1	0.0
FAM108B1	1	0.0
FAM108C1	1	0.0
FAM109A	2	0.0
FAM109B	1	0.0
FAM110A	3	0.333333333333
FAM110B	1	0.0
FAM111A	1	0.0
FAM111B	1	0.0
FAM113A	3	0.333333333333
FAM114A1	1	0.0
FAM114A2	1	0.0
FAM115A	5	0.3
FAM116A	1	0.0
FAM118B	21	0.052380952381
FAM120A	3	0.0
FAM120B	2	1.0
FAM122A	1	0.0
FAM122B	3	0.0
FAM122C	1	0.0
FAM123B	6	0.8
FAM124A	3	0.0
FAM124B	5	0.0
FAM125A	7	0.571428571429
FAM125B	4	1.0
FAM127A	1	0.0
FAM127B	3	0.333333333333
FAM127C	1	0.0
FAM129A	1	0.0
FAM129B	4	0.333333333333
FAM131A	1	0.0
FAM131C	6	0.0666666666667
FAM134A	4	0.0
FAM134C	1	0.0
FAM135B	1	0.0
FAM136A	1	0.0
FAM13A	1	0.0
FAM13B	3	0.666666666667
FAM13C	1	0.0
FAM153A	1	0.0
FAM156A	1	0.0
FAM158A	1	0.0
FAM160A2	5	0.2
FAM160B1	1	0.0
FAM161A	1	0.0
FAM162A	1	0.0
FAM164C	4	0.333333333333
FAM168A	1	0.0
FAM168B	1	0.0
FAM169A	1	0.0
FAM171A2	1	0.0
FAM172A	2	0.0
FAM173A	9	0.0555555555556
FAM174B	1	0.0
FAM175A	9	0.722222222222
FAM175B	7	0.714285714286
FAM176A	3	0.666666666667
FAM177A1	1	0.0
FAM178A	2	1.0
FAM178B	1	0.0
FAM179B	1	0.0
FAM184A	1	0.0
FAM188A	1	0.0
FAM189A2	2	0.0
FAM189B	1	0.0
FAM18B1	1	0.0
FAM18B2	1	0.0
FAM190A	1	0.0
FAM190B	11	0.0181818181818
FAM192A	2	1.0
FAM192BP	1	0.0
FAM193B	4	0.0
FAM195A	1	0.0
FAM195B	1	0.0
FAM199X	1	0.0
FAM203A	11	0.0727272727273
FAM206A	1	0.0
FAM207A	2	1.0
FAM208A	2	1.0
FAM208B	7	0.2
FAM20C	7	0.0
FAM210A	2	0.0
FAM210B	1	0.0
FAM213B	3	0.333333333333
FAM214A	1	0.0
FAM214B	1	0.0
FAM21A	2	0.0
FAM21B	2	0.0
FAM21C	5	0.6
FAM22A	1	0.0
FAM27E3	3	0.0
FAM35A	1	0.0
FAM36A	1	0.0
FAM3C	1	0.0
FAM40A	22	0.709956709957
FAM40B	13	0.794871794872
FAM43B	1	0.0
FAM45B	1	0.0
FAM46A	1	0.0
FAM46B	1	0.0
FAM46C	5	0.4
FAM46D	1	0.0
FAM48A	3	0.333333333333
FAM48B2	1	0.0
FAM49B	2	1.0
FAM50A	2	1.0
FAM50B	3	0.0
FAM53C	2	0.0
FAM54A	1	0.0
FAM54B	1	0.0
FAM57A	2	1.0
FAM59A	1	0.0
FAM59B	2	1.0
FAM5C	2	1.0
FAM60A	1	0.0
FAM63A	2	1.0
FAM63B	1	0.0
FAM65A	2	0.0
FAM65B	2	0.0
FAM69B	1	0.0
FAM71C	1	0.0
FAM75D1	1	0.0
FAM76B	1	0.0
FAM78A	1	0.0
FAM81A	1	0.0
FAM82A1	1	0.0
FAM82A2	6	0.266666666667
FAM82B	3	0.333333333333
FAM83B	1	0.0
FAM83D	7	0.142857142857
FAM83F	2	0.0
FAM83G	2	0.0
FAM83H	3	0.0
FAM84B	1	0.0
FAM86A	2	1.0
FAM86B1	1	0.0
FAM86B2	1	0.0
FAM86C1	2	1.0
FAM86C2P	1	0.0
FAM86DP	1	0.0
FAM86EP	1	0.0
FAM8A1	2	1.0
FAM91A1	1	0.0
FAM92A1	1	0.0
FAM96A	2	1.0
FAM96B	3	1.0
FAM98A	1	0.0
FAM98B	3	0.666666666667
FAM98C	1	0.0
FAN1	17	0.171428571429
FANCA	68	0.0885780885781
FANCB	9	0.75
FANCC	34	0.105169340463
FANCD2	31	0.221505376344
FANCE	14	0.384615384615
FANCF	14	0.549450549451
FANCG	38	0.173015873016
FANCI	23	0.122529644269
FANCL	20	0.40522875817
FANCM	24	0.385281385281
FANK1	1	0.0
FAP	2	0.0
FAR1	3	0.666666666667
FAR10	1	0.0
FAR11	1	0.0
FAR2	1	0.0
FAR3	1	0.0
FAR7	1	0.0
FAR8	1	0.0
FARP1	1	0.0
FARP2	2	0.0
FARS2	3	0.0
FARSA	6	0.4
FARSB	6	0.4
FAS	37	0.228571428571
FASLG	31	0.217204301075
FASN	18	0.208333333333
FASTK	4	0.0
FASTKD2	2	0.0
FASTKD3	1	0.0
FASTKD5	5	0.2
FAT1	2	1.0
FAT3	1	0.0
FAT4	1	0.0
FATE1	4	0.0
FAU	3	0.333333333333
FBF1	14	0.0879120879121
FBL	44	0.124735729387
FBLIM1	3	0.333333333333
FBLL1	2	1.0
FBLN1	12	0.0444444444444
FBLN2	13	0.109090909091
FBLN5	4	0.0
FBN1	7	0.0952380952381
FBN2	3	0.0
FBN3	13	0.025641025641
FBP1	18	0.1
FBP2	1	0.0
FBRS	6	0.866666666667
FBRSL1	5	0.9
FBXL12	3	0.333333333333
FBXL14	2	0.0
FBXL15	1	0.0
FBXL16	1	0.0
FBXL17	2	1.0
FBXL18	4	0.5
FBXL19	5	0.1
FBXL2	3	0.333333333333
FBXL21	1	0.0
FBXL3	6	0.4
FBXL4	2	1.0
FBXL5	8	0.321428571429
FBXL6	2	1.0
FBXL7	1	0.0
FBXO11	10	0.355555555556
FBXO16	1	0.0
FBXO17	3	1.0
FBXO18	4	1.0
FBXO2	8	0.0714285714286
FBXO21	4	0.5
FBXO22	4	0.666666666667
FBXO22-AS1	1	0.0
FBXO25	1	0.0
FBXO27	2	0.0
FBXO28	3	0.333333333333
FBXO3	4	0.333333333333
FBXO30	3	0.333333333333
FBXO31	4	1.0
FBXO32	5	0.5
FBXO33	1	0.0
FBXO34	2	0.0
FBXO38	4	0.166666666667
FBXO4	11	0.25
FBXO40	1	0.0
FBXO41	1	0.0
FBXO42	5	0.7
FBXO44	3	0.0
FBXO45	3	0.666666666667
FBXO5	14	0.285714285714
FBXO6	2	1.0
FBXO7	13	0.24358974359
FBXO8	5	0.7
FBXO9	2	1.0
FBXW11	46	0.0961945031712
FBXW2	7	0.333333333333
FBXW4	3	0.0
FBXW5	13	0.166666666667
FBXW7	35	0.0265151515152
FBXW8	32	0.165517241379
FBXW9	2	1.0
FCAR	2	0.0
FCER1A	1	0.0
FCER1G	3	0.333333333333
FCER2	3	0.333333333333
FCGR1A	5	0.0
FCGR2A	7	0.52380952381
FCGR2B	2	0.0
FCGR3A	2	0.0
FCGR3B	2	0.0
FCGRT	1	0.0
FCHO1	2	0.0
FCHO2	2	1.0
FCHSD1	6	0.0666666666667
FCHSD2	18	0.0130718954248
FCN1	2	0.0
FCN2	2	1.0
FCN3	2	0.0
FCP1	6	0.266666666667
FCRL3	4	0.333333333333
FDFT1	10	0.222222222222
FDPS	3	0.666666666667
FDX1	2	0.0
FDXR	1	0.0
FECH	9	0.142857142857
FEM1A	2	1.0
FEM1B	5	0.5
FEM1C	2	1.0
FEN1	21	0.219047619048
FER	11	0.333333333333
FER1L6	1	0.0
FERMT1	1	0.0
FERMT2	2	0.0
FERMT3	2	1.0
FES	17	0.147058823529
FEZ1	49	0.0231267345051
FEZ2	17	0.198529411765
FEZF1	1	0.0
FGA	15	0.0897435897436
FGB	15	0.0666666666667
FGD1	1	0.0
FGD2	1	0.0
FGD6	1	0.0
FGF1	15	0.166666666667
FGF10	1	0.0
FGF12	5	0.1
FGF13	1	0.0
FGF19	1	0.0
FGF2	16	0.108333333333
FGF21	2	0.0
FGF22	1	0.0
FGF23	1	0.0
FGF3	2	0.0
FGF7	2	0.0
FGF8	1	0.0
FGF9	3	0.0
FGFBP1	5	0.0
FGFR1	21	0.12865497076
FGFR1OP	13	0.327272727273
FGFR1OP2	15	0.752380952381
FGFR2	14	0.166666666667
FGFR3	31	0.0150537634409
FGFR4	4	0.333333333333
FGG	6	0.5
FGR	15	0.0761904761905
FH	4	0.333333333333
FHIT	3	0.0
FHL1	11	0.163636363636
FHL2	35	0.094696969697
FHL3	23	0.1
FHL5	8	0.0666666666667
FHOD1	16	0.153846153846
FIBCD1	1	0.0
FIBP	10	0.2
FICD	1	0.0
FIE	1	0.0
FIG4	3	0.333333333333
FIGF	1	0.0
FIGNL1	2	1.0
FILIP1	5	0.0
FIP1L1	5	0.5
FIS1	10	0.357142857143
FITM2	1	0.0
FIZ1	1	0.0
FKBP10	5	0.3
FKBP14	4	0.0
FKBP15	2	1.0
FKBP1A	18	0.158333333333
FKBP1B	2	0.0
FKBP2	8	0.285714285714
FKBP3	11	0.472727272727
FKBP4	28	0.113756613757
FKBP5	16	0.233333333333
FKBP6	2	0.0
FKBP7	2	0.0
FKBP8	38	0.293029871977
FKBP9	1	0.0
FKBP9L	1	0.0
FKBPL	3	0.666666666667
FKTN	1	0.0
FLAD1	13	0.181818181818
FLCN	3	1.0
FLG	3	0.666666666667
FLG2	2	1.0
FLI1	8	0.214285714286
FLII	8	0.25
FLJ10661	1	0.0
FLJ44635	1	0.0
FLNA	44	0.0496828752643
FLNB	16	0.191666666667
FLNC	23	0.0474308300395
FLOT1	12	0.106060606061
FLOT2	5	0.1
FLT1	9	0.222222222222
FLT3	8	0.321428571429
FLT3LG	2	0.0
FLT4	6	0.0666666666667
FLVCR1	1	0.0
FLYWCH1	2	1.0
FLYWCH2	1	0.0
FMN1	1	0.0
FMNL1	8	0.25
FMNL2	2	1.0
FMNL3	2	1.0
FMOD	1	0.0
FMR1	18	0.25
FN1	43	0.0332225913621
FN3KRP	2	0.0
FNBP1	18	0.116666666667
FNBP1L	7	0.285714285714
FNBP4	8	0.214285714286
FNDC3B	1	0.0
FNDC7	2	1.0
FNIP1	7	0.666666666667
FNTA	7	0.285714285714
FNTB	3	0.666666666667
FOLH1	1	0.0
FOLR1	7	0.0
FOPNL	1	0.0
FOS	54	0.179594689029
FOSB	2	1.0
FOSL1	11	0.345454545455
FOSL2	4	0.833333333333
FOXA1	6	0.2
FOXA2	10	0.0444444444444
FOXA3	3	0.333333333333
FOXC1	2	1.0
FOXC2	2	1.0
FOXF2	2	1.0
FOXG1	9	0.0
FOXH1	6	0.333333333333
FOXJ2	1	0.0
FOXJ3	3	0.333333333333
FOXK1	5	0.0
FOXK2	4	0.166666666667
FOXL2	3	0.333333333333
FOXM1	11	0.218181818182
FOXN2	2	1.0
FOXN3	1	0.0
FOXO1	29	0.211822660099
FOXO3	32	0.189516129032
FOXO4	14	0.384615384615
FOXP1	9	0.333333333333
FOXP2	6	0.5
FOXP3	11	0.272727272727
FOXP4	6	0.5
FOXRED1	1	0.0
FOXRED2	5	0.7
FOXS1	2	0.0
FPGS	1	0.0
FPR2	1	0.0
FRA10AC1	7	0.0
FRA10F	1	0.0
FRAS1	1	0.0
FRAT1	1	0.0
FREM1	1	0.0
FREM2	1	0.0
FRG1	3	1.0
FRK	3	0.0
FRMD4A	3	0.0
FRMD5	1	0.0
FRMD6	6	0.333333333333
FRMD8	2	1.0
FRMD8P1	1	0.0
FRMPD4	2	0.0
FRS2	13	0.192307692308
FRS3	2	0.0
FRY	1	0.0
FRYL	7	0.190476190476
FRZB	7	0.0
FSCN1	13	0.115384615385
FSD1	2	0.0
FSD1L	1	0.0
FSHB	1	0.0
FSHR	4	0.5
FSIP1	1	0.0
FSIP2	1	0.0
FST	8	0.0357142857143
FSTL3	1	0.0
FSTL4	1	0.0
FTCD	2	1.0
FTH1	18	0.0980392156863
FTL	15	0.102564102564
FTO	1	0.0
FTSJ1	2	1.0
FTSJ2	1	0.0
FTSJ3	8	0.214285714286
FTSJD1	1	0.0
FTSJD2	1	0.0
FUBP1	12	0.166666666667
FUBP3	6	0.133333333333
FUCA1	3	0.333333333333
FUCA2	1	0.0
FUK	1	0.0
FUN26	1	0.0
FUNDC1	1	0.0
FUNDC2	11	0.163636363636
FUNDC2P2	1	0.0
FURIN	5	0.3
FUS	29	0.105911330049
FUS3	1	0.0
FUT1	1	0.0
FUT4	1	0.0
FUT7	1	0.0
FUZ	1	0.0
FXN	2	1.0
FXR1	19	0.169117647059
FXR2	64	0.0523532522475
FXYD1	3	0.0
FXYD3	5	0.0
FXYD5	1	0.0
FXYD6	11	0.109090909091
FXYD7	2	0.0
FYB	8	0.321428571429
FYCO1	19	0.116959064327
FYN	112	0.0497080900751
FYTTD1	1	0.0
FZD1	4	0.0
FZD10	1	0.0
FZD2	2	0.0
FZD3	1	0.0
FZD4	2	0.0
FZD5	4	0.333333333333
FZD6	2	0.0
FZD7	3	0.333333333333
FZD8	4	0.166666666667
FZD9	1	0.0
FZR1	36	0.196825396825
Fam101a	2	0.0
Fam107b	5	0.0
Fam129b	1	0.0
Fam134a	8	0.0
Fam82a2	3	0.0
Fancc	4	0.166666666667
Fancl	3	0.0
Fas	1	0.0
Fbxl12	1	0.0
Fbxl20	1	0.0
Fbxo24	2	1.0
Fbxo3	6	0.466666666667
Fbxo32	2	0.0
Fbxo34	2	0.0
Fbxo45	3	0.333333333333
Fbxw5	2	0.0
Fbxw7	1	0.0
Fcho1	2	1.0
Fgd6	1	0.0
Fgf1	1	0.0
Fgf3	1	0.0
Fgfr1op	6	0.266666666667
Fkbp1a	2	0.0
Fkbp1b	2	0.0
Fkbp4	2	0.0
Flna	4	0.166666666667
Foxg1	3	0.333333333333
Foxl1	1	0.0
Foxm1	1	0.0
Foxp2	1	0.0
Frs2	1	0.0
Fyb	1	0.0
G2E3	2	1.0
G3BP1	45	0.078626799557
G3BP2	29	0.110837438424
G6PD	5	0.666666666667
GAA	1	0.0
GAB1	12	0.242424242424
GAB2	20	0.247368421053
GAB3	5	0.5
GABARAP	32	0.149425287356
GABARAPL1	36	0.139682539683
GABARAPL2	48	0.0868794326241
GABBR1	5	0.3
GABBR2	3	0.333333333333
GABPA	10	0.444444444444
GABPB1	5	0.0
GABRA1	2	0.0
GABRA2	1	0.0
GABRA4	1	0.0
GABRA5	1	0.0
GABRB2	2	0.0
GABRB3	4	0.666666666667
GABRD	2	1.0
GABRG2	2	0.0
GABRR1	6	0.0
GAD1	4	0.333333333333
GAD2	3	0.666666666667
GADD45A	66	0.0486111111111
GADD45B	8	0.464285714286
GADD45G	36	0.0714285714286
GADD45GIP1	12	0.166666666667
GAGE2E	1	0.0
GAGE5	1	0.0
GAK	6	0.2
GAL11	1	0.0
GAL3ST4	1	0.0
GAL4	1	0.0
GALE	3	0.0
GALK1	4	0.5
GALK2	1	0.0
GALNS	1	0.0
GALNT1	1	0.0
GALNT12	2	0.0
GALNT14	4	0.0
GALNT2	1	0.0
GALNT4	1	0.0
GALNT5	1	0.0
GALR3	1	0.0
GALT	2	1.0
GAMT	1	0.0
GAN	6	0.4
GANAB	19	0.134502923977
GANC	1	0.0
GAP43	3	0.0
GAPC1	1	0.0
GAPC2	1	0.0
GAPDH	66	0.0512820512821
GAPDHS	2	0.0
GAPVD1	7	0.333333333333
GAR1	11	0.236363636364
GARS	5	0.3
GART	3	0.333333333333
GAS1	2	0.0
GAS2	1	0.0
GAS2L1	1	0.0
GAS6	4	0.5
GAS7	20	0.0326797385621
GAS8	3	0.0
GAST	1	0.0
GATA1	39	0.133603238866
GATA2	16	0.158333333333
GATA3	14	0.208791208791
GATA4	23	0.102766798419
GATA5	1	0.0
GATA6	4	0.166666666667
GATAD1	2	0.0
GATAD2A	16	0.5
GATAD2B	20	0.452631578947
GATM	1	0.0
GATSL1	1	0.0
GATSL2	1	0.0
GBA	6	0.466666666667
GBA3	1	0.0
GBAS	33	0.132575757576
GBE1	2	1.0
GBF1	4	0.5
GBP1	1	0.0
GBP2	21	0.00952380952381
GBP3	1	0.0
GBP5	2	0.0
GC	10	0.0357142857143
GCA	4	0.0
GCAT	1	0.0
GCC1	11	0.127272727273
GCC2	4	0.5
GCDH	2	1.0
GCFC1	5	0.3
GCFC2	1	0.0
GCG	1	0.0
GCGR	1	0.0
GCH1	4	0.0
GCHFR	2	0.0
GCK	4	0.0
GCKR	3	0.333333333333
GCLC	1	0.0
GCLM	1	0.0
GCM1	14	0.296703296703
GCN1	2	0.0
GCN1L1	27	0.0712250712251
GCN5	1	0.0
GCOM2	1	0.0
GCS1	1	0.0
GCSH	3	0.0
GDA	2	1.0
GDA1	1	0.0
GDAP1	3	0.666666666667
GDAP1L1	1	0.0
GDAP2	1	0.0
GDE1	2	0.0
GDF15	4	1.0
GDF5	6	0.266666666667
GDF6	3	1.0
GDF9	38	0.00568990042674
GDI1	10	0.155555555556
GDI2	12	0.106060606061
GDI2P1	3	1.0
GDNF	2	0.0
GDPD1	1	0.0
GDPD2	4	0.0
GEA1	1	0.0
GEM	14	0.010989010989
GEMIN2	13	0.179487179487
GEMIN4	29	0.165024630542
GEMIN5	13	0.461538461538
GEMIN6	7	0.619047619048
GEMIN7	13	0.153846153846
GEMIN8	2	1.0
GEN1	1	0.0
GET4	14	0.131868131868
GFAP	20	0.115789473684
GFER	6	0.333333333333
GFI1	10	0.4
GFI1B	5	0.4
GFM1	2	0.0
GFM2	1	0.0
GFOD2	1	0.0
GFPT1	5	0.4
GFPT2	2	1.0
GFRA1	3	0.333333333333
GFRA2	3	0.0
GFRA3	1	0.0
GFRA4	1	0.0
GFRAL	1	0.0
GGA1	19	0.122807017544
GGA2	18	0.124183006536
GGA3	17	0.147058823529
GGCT	1	0.0
GGCX	1	0.0
GGH	3	0.0
GGNBP1	1	0.0
GGNBP2	1	0.0
GGPS1	1	0.0
GH1	5	0.2
GHITM	3	0.666666666667
GHR	29	0.135467980296
GHRL	1	0.0
GIF	1	0.0
GIGYF1	1	0.0
GIGYF2	24	0.159420289855
GIMAP1	1	0.0
GIN1	2	1.0
GINS1	1	0.0
GINS2	4	0.333333333333
GINS3	1	0.0
GINS4	2	1.0
GIP2	1	0.0
GIPC1	30	0.0574712643678
GIPC2	4	0.0
GIPC3	1	0.0
GIPR	1	0.0
GIS1	1	0.0
GIT1	47	0.0666666666667
GIT2	7	0.4
GJA1	17	0.152380952381
GJA3	3	1.0
GJA5	2	0.0
GJA8	1	0.0
GJB1	3	0.0
GJB2	2	1.0
GJB3	1	0.0
GJB5	1	0.0
GJC1	1	0.0
GJD3	1	0.0
GK	1	0.0
GK5	1	0.0
GKAP1	3	0.0
GLA	2	1.0
GLB1	7	0.238095238095
GLB1L2	1	0.0
GLC7	2	0.0
GLCCI1	1	0.0
GLCE	1	0.0
GLDC	3	0.0
GLE1	5	0.4
GLG1	4	0.333333333333
GLI1	18	0.117647058824
GLI2	7	0.047619047619
GLI3	15	0.047619047619
GLIPR1L2	1	0.0
GLIPR2	1	0.0
GLIS2	8	0.0
GLIS3	1	0.0
GLMN	11	0.272727272727
GLN3	1	0.0
GLO1	1	0.0
GLO2	1	0.0
GLO3	3	0.666666666667
GLO4	1	0.0
GLOD4	4	0.5
GLP1R	2	0.0
GLRB	1	0.0
GLRX	5	0.4
GLRX2	1	0.0
GLRX3	13	0.141025641026
GLS	2	0.0
GLT25D1	3	0.666666666667
GLT8D1	1	0.0
GLTP	1	0.0
GLTSCR1	2	0.0
GLTSCR2	8	0.25
GLUD1	4	0.0
GLUD2	2	1.0
GLUL	15	0.205128205128
GLYAT	3	0.0
GLYATL3	1	0.0
GLYCTK	1	0.0
GLYR1	3	0.333333333333
GM2A	2	0.0
GMCL1	1	0.0
GMCL1P1	2	0.0
GMDS	4	1.0
GMEB1	4	0.5
GMEB2	1	0.0
GMFB	3	1.0
GMFG	1	0.0
GMIP	3	0.333333333333
GMNN	13	0.294871794872
GMPPA	2	1.0
GMPPB	2	1.0
GMPR2	1	0.0
GMPS	9	0.333333333333
GNA11	5	0.3
GNA12	23	0.102766798419
GNA13	25	0.0733333333333
GNA15	3	0.0
